Qtd_Partidas;Match ID;Patch;Champion;Enemy Champion;Game Start Time;Win Rate %;Kills;Deaths;Assists;KDA;Kill Participation;Total Damage Dealt;Total Damage Taken;Self Mitigated Damage;Gold Earned;Farm/Min;Damage/Min;Gold/Min;Vision Score;Vision Score/Min;Wards Placed;Wards Killed;Control Wards Placed;Damage to Buildings;Damage to Objectives;Turret Plates Taken;Team Damage %;Damage Taken %;First Blood Kill;First Blood Assist;First Tower Kill;First Tower Assist;CC Score;Kills 5';Deaths 5';Assists 5';CS 5';Gold Earned 5';Plates 5';KDA 5';GPM 5';DPM 5';Gold Share 5';Gold Eff 5';CS Diff 5';Gold Diff 5';XP Diff 5';DMG Diff 5';CS aos 6 min;Kills 11';Deaths 11';Assists 11';CS 11';Gold Earned 11';Plates 11';KDA 11';GPM 11';DPM 11';Gold Share 11';Gold Eff 11';CS Diff 11';Gold Diff 11';XP Diff 11';DMG Diff 11';Kills 12';Deaths 12';Assists 12';CS 12';Gold Earned 12';Plates 12';KDA 12';GPM 12';DPM 12';Gold Share 12';Gold Eff 12';CS Diff 12';Gold Diff 12';XP Diff 12';DMG Diff 12';CS aos 12 min;Gold aos 12 min;XP aos 12 min;Deaths até 12min;VPM @12;KDA @12;Kills 14';Deaths 14';Assists 14';CS 14';Gold Earned 14';Plates 14';KDA 14';GPM 14';DPM 14';Gold Share 14';Gold Eff 14';CS Diff 14';Gold Diff 14';XP Diff 14';DMG Diff 14';CS aos 18 min;Kills 20';Deaths 20';Assists 20';CS 20';Gold Earned 20';Plates 20';KDA 20';GPM 20';DPM 20';Gold Share 20';Gold Eff 20';CS Diff 20';Gold Diff 20';XP Diff 20';DMG Diff 20'
1;KR_8016275394;16.1;Akali;Azir;1767886847435;1;8;4;7;3,75;0,38;25493;20336;10645;11141;5,67;963,82;421,21;19;0,72;7;1;2;6658;7220;0;0,22;0,15;0;0;0;0;3;0;0;0;33;1622;0;0,0;324,4;963,82;0,18;2,97;1;-35;-231;1248,96;46;2;2;1;58;3880;1;1,5;352,73;963,82;0,18;2,73;-18;-323;-618;2747,71;2;3;2;67;4195;1;1,33;349,58;963,82;0,18;2,76;-13;-210;-326;2997,5;67;4195;5469;3;8,64;1,33;3;4;2;78;4947;1;1,25;353,36;963,82;0,17;2,73;-8;-421;205;3497,09;111;5;4;4;131;7859;2;2,25;392,95;963,82;0,18;2,45;-23;348;696;4995,84
1;KR_8016275394;16.1;Jinx;Ezreal;1767886847435;1;18;2;8;13,0;0,65;37733;15217;9464;17726;9,72;1426,58;670,17;39;1,47;11;12;0;14111;39147;0;0,33;0,11;0;0;0;0;22;0;1;2;43;1958;0;2,0;391,6;1426,58;0,22;3,64;15;324;98;789,6;54;0;2;4;99;4007;1;2,0;364,27;1426,58;0,19;3,92;5;-363;118;1737,12;0;2;4;109;4719;1;2,0;393,25;1426,58;0,2;3,63;3;-14;400;1895,05;109;4719;5125;2;17,64;2,0;2;2;4;130;7299;2;3,0;521,36;1426,58;0,25;2,74;12;1762;983;2210,89;171;8;2;7;199;11452;5;7,5;572,6;1426,58;0,26;2,49;12;3235;1502;3158,41
1;KR_8016275394;16.1;Nautilus;Thresh;1767886847435;1;2;4;23;6,25;0,62;9438;18777;32132;9374;1,06;356,82;354,4;89;3,36;41;6;7;4924;6434;0;0,08;0,14;0;0;0;0;59;1;0;1;7;1633;0;0,0;326,6;356,82;0,18;1,09;6;2;554;195,84;7;2;2;6;15;3922;0;4,0;356,55;356,82;0,19;1,0;7;10;53;430,85;2;2;6;17;4193;0;4,0;349,42;356,82;0,18;1,02;8;65;202;470,02;17;4193;3460;2;40,32;4,0;2;2;7;20;5004;0;4,5;357,43;356,82;0,17;1,0;10;420;1306;548,36;23;2;3;15;23;6844;0;5,67;342,2;356,82;0,15;1,04;9;971;1691;783,36
1;KR_8016231740;16.1;Sett;Fiora;1767885684100;0;3;6;0;0,5;0,25;8640;15005;11520;5450;6,19;562,87;355,05;7;0,46;4;0;0;3819;3819;0;0,25;0,28;0;0;0;0;12;1;1;0;31;1865;0;1,0;373,0;562,87;0,21;1,51;-5;-226;-31;-2588,6;34;2;3;0;69;3874;2;0,67;352,18;562,87;0,21;1,6;-14;-1469;-1370;-5694,92;2;4;0;73;4095;2;0,5;341,25;562,87;0,2;1,65;-24;-1843;-2699;-6212,64;73;4095;5080;4;5,52;0,5;3;5;0;95;5286;2;0,6;377,57;562,87;0,22;1,49;-22;-1777;-1937;-7248,08;0;3;6;0;0;0;3;0,5;0,0;562,87;0,0;0,0;0;0;0;-10354,4
1;KR_8016231740;16.1;Elise;Talon;1767885684100;0;5;3;3;2,67;0,67;8505;10645;4386;6309;5,67;554,07;411,01;10;0,65;3;1;1;0;8407;0;0,25;0,2;0;0;0;0;11;2;0;0;34;2361;0;0,0;472,2;554,07;0,27;1,17;2;398;29;916,29;40;4;1;2;69;5242;0;6,0;476,55;554,07;0,28;1,16;-8;1013;132;2015,83;5;1;2;73;5465;0;7,0;455,42;554,07;0,27;1,22;-12;910;-63;2199,09;73;5465;4886;1;7,8;7,0;5;1;3;83;6022;0;8,0;430,14;554,07;0,25;1,29;-18;368;-676;2565,6;0;5;3;3;0;0;0;2,67;0,0;554,07;0,0;0,0;0;0;0;3665,14
1;KR_8016231740;16.1;Akali;Orianna;1767885684100;0;2;6;2;0,67;0,33;8505;13025;5791;4883;5,99;554,07;318,11;7;0,46;4;0;0;0;0;0;0,25;0,24;0;0;0;0;1;0;0;1;21;1574;0;0,0;314,8;554,07;0,18;1,76;-22;-513;-420;-700,0;33;0;2;2;60;3190;0;1,0;290,0;554,07;0,17;1,91;-46;-1681;-1403;-1540,0;0;3;2;65;3401;0;0,67;283,42;554,07;0,17;1,95;-59;-2248;-2389;-1680,0;65;3401;4986;3;5,52;0,67;0;5;2;81;4161;0;0,4;297,21;554,07;0,17;1,86;-65;-2456;-2888;-1960,0;0;2;6;2;0;0;0;0,67;0,0;554,07;0,0;0,0;0;0;0;-2800,0
1;KR_8016231740;16.1;Jhin;Caitlyn;1767885684100;0;1;2;3;2,0;0,33;7494;11127;5228;5321;7,56;488,21;346,64;7;0,46;5;0;0;0;0;0;0,22;0,21;0;0;0;0;12;0;0;1;38;1767;0;0,0;353,4;488,21;0,2;1,38;-4;-59;88;-381,44;45;0;0;2;94;3747;0;0,0;340,64;488,21;0,2;1,43;-6;-59;291;-839,16;0;0;3;104;4346;0;0,0;362,17;488,21;0,21;1,35;-8;-69;559;-915,44;104;4346;5494;0;5,52;0,0;1;0;3;110;5000;0;0,0;357,14;488,21;0,21;1,37;-16;-842;84;-1068,01;0;1;2;3;0;0;0;2,0;0,0;488,21;0,0;0,0;0;0;0;-1525,73
1;KR_8016231740;16.1;Zilean;Thresh;1767885684100;0;1;0;4;0,0;0,42;1312;3923;1315;3935;1,63;85,47;256,35;29;1,89;13;3;2;0;86;0;0,04;0,07;0;0;0;0;6;0;0;1;9;1307;0;0,0;261,4;85,47;0,15;0,33;2;91;303;-840,72;12;1;0;2;20;2783;0;0,0;253,0;85,47;0,15;0,34;0;408;261;-1849,57;1;0;2;20;2936;0;0,0;244,67;85,47;0,15;0,35;-3;204;643;-2017,72;20;2936;3574;0;22,68;0,0;1;0;3;21;3604;0;0,0;257,43;85,47;0,15;0,33;-4;189;476;-2354,01;0;1;0;4;0;0;0;0,0;0,0;85,47;0,0;0,0;0;0;0;-3362,86
1;KR_8016231740;16.1;Fiora;Sett;1767885684100;1;9;4;0;2,25;0,53;16587;20883;13418;8763;8,08;1080,59;570,88;12;0,78;5;1;0;7696;7696;0;0,36;0,4;1;0;1;0;5;1;1;0;36;2091;0;1,0;418,2;1080,59;0,23;2,58;5;226;31;2588,6;43;4;3;0;83;5343;1;1,33;485,73;1080,59;0,26;2,22;14;1469;1370;5694,92;5;3;0;97;5938;3;1,67;494,83;1080,59;0,25;2,18;24;1843;2699;6212,64;97;5938;7779;3;9,36;1,67;6;4;0;117;7063;4;1,5;504,5;1080,59;0,25;2,14;22;1777;1937;7248,08;0;9;4;0;0;0;6;2,25;0,0;1080,59;0,0;0,0;0;0;0;10354,4
1;KR_8016231740;16.1;Talon;Elise;1767885684100;1;1;2;2;1,5;0,18;5692;10708;4518;6378;7,88;370,81;415,5;10;0,65;2;1;0;0;5533;0;0,13;0,2;0;0;0;0;1;0;1;0;32;1963;0;0,0;392,6;370,81;0,21;0,94;-2;-398;-29;-916,29;36;0;2;2;77;4229;0;1,0;384,45;370,81;0,21;0,96;8;-1013;-132;-2015,83;0;2;2;85;4555;0;1,0;379,58;370,81;0,2;0,98;12;-910;63;-2199,09;85;4555;4949;2;7,8;1,0;0;2;2;101;5654;0;1,0;403,86;370,81;0,2;0,92;18;-368;676;-2565,6;0;1;2;2;0;0;0;1,5;0,0;370,81;0,0;0,0;0;0;0;-3665,14
1;KR_8016231740;16.1;Orianna;Akali;1767885684100;1;6;0;0;0,0;0,35;10654;5261;2423;7699;10,94;694,07;501,56;9;0,59;7;0;1;6727;7349;0;0,23;0,1;0;0;0;0;14;0;0;0;43;2087;0;0,0;417,4;694,07;0,23;1,66;22;513;420;700,0;51;2;0;0;106;4871;1;0,0;442,82;694,07;0,24;1,57;46;1681;1403;1540,0;3;0;0;124;5649;2;0,0;470,75;694,07;0,24;1,47;59;2248;2389;1680,0;124;5649;7375;0;7,08;0,0;5;0;0;146;6617;2;0,0;472,64;694,07;0,23;1,47;65;2456;2888;1960,0;0;6;0;0;0;0;4;0,0;0,0;694,07;0,0;0,0;0;0;0;2800,0
1;KR_8016231740;16.1;Caitlyn;Jhin;1767885684100;1;1;3;0;0,33;0,06;8665;9078;4244;6191;8,53;564,5;403,32;8;0,52;6;1;0;3889;3889;0;0,19;0,17;0;0;0;0;10;0;0;0;42;1826;0;0,0;365,2;564,5;0,2;1,55;4;59;-88;381,44;50;0;0;0;100;3806;1;0,0;346,0;564,5;0,18;1,63;6;59;-291;839,16;0;1;0;112;4415;1;0,0;367,92;564,5;0,19;1,53;8;69;-559;915,44;112;4415;4935;1;6,24;0,0;0;2;0;126;5842;1;0,0;417,29;564,5;0,2;1,35;16;842;-84;1068,01;0;1;3;0;0;0;3;0,33;0,0;564,5;0,0;0,0;0;0;0;1525,73
1;KR_8016231740;16.1;Thresh;Zilean;1767885684100;1;0;3;1;0,33;0,06;3893;6640;3658;3797;1,63;253,62;247,36;36;2,35;13;6;4;96;96;0;0,09;0,13;0;0;0;0;11;0;1;0;7;1216;0;0,0;243,2;253,62;0,13;1,04;-2;-91;-303;840,72;11;0;2;0;20;2375;0;0,0;215,91;253,62;0,12;1,17;0;-408;-261;1849,57;0;2;0;23;2732;0;0,0;227,67;253,62;0,12;1,11;3;-204;-643;2017,72;23;2732;2931;2;28,2;0,0;0;2;0;25;3415;0;0,0;243,93;253,62;0,12;1,04;4;-189;-476;2354,01;0;0;3;1;0;0;1;0,33;0,0;253,62;0,0;0,0;0;0;0;3362,86
1;KR_8016396985;16.1;Irelia;Rumble;1767891332766;1;17;4;4;5,25;0,58;29905;39124;35148;19825;9,02;910,81;603,81;27;0,82;12;4;0;22588;29172;0;0,25;0,27;1;0;0;0;14;1;0;0;41;2221;0;0,0;444,2;910,81;0,24;2,05;11;616;299;-484,26;50;4;2;0;99;4976;1;2,0;452,36;910,81;0,24;2,01;31;1010;628;-1065,38;4;2;0;112;5928;1;2,0;494,0;910,81;0,24;1,84;42;1812;2316;-1162,23;112;5928;7872;2;9,84;2,0;6;2;0;133;7287;2;3,0;520,5;910,81;0,24;1,75;55;2753;3962;-1355,94;163;10;3;0;191;11330;12;3,33;566,5;910,81;0,24;1,61;66;4294;3986;-1937,06
1;KR_8016396985;16.1;MonkeyKing;Jayce;1767891332766;1;5;4;11;4,0;0,44;14189;35176;29670;14392;6,55;432,15;438,34;49;1,49;7;6;6;9561;49535;0;0,12;0,24;0;0;0;0;14;0;0;1;37;2026;0;0,0;405,2;432,15;0,22;1,07;6;205;181;-1206,4;41;1;0;3;66;4025;0;0,0;365,91;432,15;0,19;1,18;-16;21;-510;-2654,07;1;0;3;76;5009;0;0,0;417,42;432,15;0,2;1,04;-10;561;-50;-2895,35;76;5009;4681;0;17,88;0,0;3;0;3;96;5955;0;0,0;425,36;432,15;0,2;1,02;-7;813;88;-3377,91;115;4;1;6;134;9518;7;10,0;475,9;432,15;0,2;0,91;-4;533;975;-4825,58
1;KR_8016396985;16.1;Hwei;Yone;1767891332766;1;3;6;7;1,67;0,28;26484;20866;12607;11970;7,64;806,62;364,57;41;1,25;10;8;4;3494;3805;0;0,22;0,14;0;0;0;0;25;0;0;0;33;1700;0;0,0;340,0;806,62;0,18;2,37;-3;35;0;1146,4;37;0;1;0;95;3642;1;0,0;331,09;806,62;0,17;2,44;-2;-264;-305;2522,07;0;1;0;114;4247;1;0,0;353,92;806,62;0,17;2,28;10;60;10;2751,35;114;4247;6288;1;15,0;0,0;0;1;0;137;5448;2;0,0;389,14;806,62;0,18;2,07;13;639;352;3209,91;156;2;2;2;177;7989;2;2,0;399,45;806,62;0,17;2,02;1;-483;419;4585,59
1;KR_8016396985;16.1;Ezreal;Kaisa;1767891332766;1;8;2;11;9,5;0,53;34382;27593;13384;18445;9,29;1047,17;561,78;29;0,88;12;3;4;7449;14207;0;0,29;0,19;0;0;1;0;4;0;0;0;36;1825;0;0,0;365,0;1047,17;0,19;2,87;5;228;394;1304,32;49;1;0;1;110;4553;2;0,0;413,91;1047,17;0,22;2,53;28;1129;1390;2869,49;1;0;1;120;5412;3;0,0;451,0;1047,17;0,22;2,32;34;1787;1769;3130,36;120;5412;4983;0;10,56;0,0;1;0;2;144;6722;4;0,0;480,14;1047,17;0,22;2,18;39;2114;1915;3652,09;183;4;1;4;207;11073;6;8,0;553,65;1047,17;0,24;1,89;47;3719;2791;5217,26
1;KR_8016396985;16.1;Elise;Yuumi;1767891332766;1;3;4;14;4,25;0,47;12943;22073;7672;10634;1,1;394,2;323,88;116;3,53;51;11;13;2884;2884;0;0,11;0,15;0;0;0;1;19;1;0;0;5;1620;0;0,0;324,0;394,2;0,17;1,22;3;474;133;1115,79;8;2;0;1;15;3677;1;0,0;334,27;394,2;0,18;1,18;10;1499;-27;2454,73;2;0;1;17;3888;1;0,0;324,0;394,2;0,16;1,22;12;1479;187;2677,89;17;3888;3175;0;42,36;0,0;2;0;1;19;4643;1;0,0;331,64;394,2;0,15;1,19;11;1809;5;3124,2;23;3;1;7;26;7151;2;10,0;357,55;394,2;0,15;1,1;18;2671;-273;4463,15
1;KR_8016396985;16.1;Rumble;Irelia;1767891332766;0;5;14;6;0,79;0,55;33085;41443;43408;12696;6,58;1007,66;386,68;25;0,76;14;2;0;1283;4161;0;0,31;0,3;0;0;0;0;18;0;1;0;30;1605;0;0,0;321,0;1007,66;0,2;3,14;-11;-616;-299;484,26;37;2;4;0;68;3966;0;0,5;360,55;1007,66;0,23;2,79;-31;-1010;-628;1065,38;2;4;0;70;4116;0;0,5;343,0;1007,66;0,22;2,94;-42;-1812;-2316;1162,23;70;4116;5556;4;9,12;0,5;2;6;0;78;4534;0;0,33;323,86;1007,66;0,21;3,11;-55;-2753;-3962;1355,94;108;3;10;1;125;7036;0;0,4;351,8;1007,66;0,19;2,86;-66;-4294;-3986;1937,06
1;KR_8016396985;16.1;Jayce;MonkeyKing;1767891332766;0;2;6;7;1,5;0,45;22111;25701;16712;15031;6,85;673,43;457,8;56;1,71;11;14;6;1213;26969;0;0,21;0,18;0;0;0;0;17;0;1;0;31;1821;0;0,0;364,2;673,43;0,23;1,85;-6;-205;-181;1206,4;43;0;1;1;82;4004;0;1,0;364,0;673,43;0,23;1,85;16;-21;510;2654,07;0;1;1;86;4448;0;1,0;370,67;673,43;0,24;1,82;10;-561;50;2895,35;86;4448;4731;1;20,52;1,0;0;2;1;103;5142;0;0,5;367,29;673,43;0,23;1,83;7;-813;-88;3377,91;125;2;5;2;138;8985;0;0,8;449,25;673,43;0,25;1,5;4;-533;-975;4825,58
1;KR_8016396985;16.1;Yone;Hwei;1767891332766;0;4;5;7;2,2;0,55;18956;35731;35152;15494;9,87;577,34;471,9;27;0,82;8;3;4;7901;10946;0;0,18;0,25;0;0;0;0;20;0;0;0;36;1665;0;0,0;333,0;577,34;0,21;1,73;3;-35;0;-1146,4;47;1;1;0;97;3906;0;1,0;355,09;577,34;0,22;1,63;2;264;305;-2522,07;1;1;0;104;4187;0;1,0;348,92;577,34;0,22;1,65;-10;-60;-10;-2751,35;104;4187;6278;1;9,84;1,0;1;1;0;124;4809;0;1,0;343,5;577,34;0,22;1,68;-13;-639;-352;-3209,91;166;3;3;2;176;8472;0;1,67;423,6;577,34;0,23;1,36;-1;483;-419;-4585,59
1;KR_8016396985;16.1;Kaisa;Ezreal;1767891332766;0;9;6;2;1,83;0,55;25817;28923;22859;17855;8,95;786,3;543,81;33;1,01;11;8;0;9964;21122;0;0,24;0,21;0;0;0;0;2;0;0;0;31;1597;0;0,0;319,4;786,3;0,2;2,46;-5;-228;-394;-1304,32;41;0;1;0;82;3424;0;0,0;311,27;786,3;0,2;2,53;-28;-1129;-1390;-2869,49;0;1;0;86;3625;0;0,0;302,08;786,3;0,19;2,6;-34;-1787;-1769;-3130,36;86;3625;3214;1;12,12;0,0;0;2;0;105;4608;0;0,0;329,14;786,3;0,21;2,39;-39;-2114;-1915;-3652,09;143;0;3;1;160;7354;2;0,33;367,7;786,3;0,2;2,14;-47;-3719;-2791;-5217,26
1;KR_8016396985;16.1;Yuumi;Elise;1767891332766;0;0;5;13;2,6;0,65;5616;8403;4014;8480;0,24;171,05;258,27;78;2,38;41;0;12;1627;1627;0;0,05;0,06;0;0;0;0;13;0;0;0;2;1146;0;0,0;229,2;171,05;0,15;0,75;-3;-474;-133;-1115,79;3;0;1;0;5;2178;0;0,0;198,0;171,05;0,12;0,86;-10;-1499;27;-2454,73;0;1;0;5;2409;0;0,0;200,75;171,05;0,13;0,85;-12;-1479;-187;-2677,89;5;2409;2988;1;28,56;0,0;0;1;0;8;2834;1;0,0;202,43;171,05;0,13;0,84;-11;-1809;-5;-3124,2;8;0;2;3;8;4480;1;1,5;224,0;171,05;0,12;0,76;-18;-2671;273;-4463,15
1;KR_8016592182;16.1;Darius;Pantheon;1767907331602;0;6;9;0;0,67;0,35;16533;34479;20634;9223;7,03;695,64;388,06;28;1,18;11;1;4;7011;7301;0;0,24;0,28;0;0;0;0;22;0;1;0;24;1739;0;0,0;347,8;695,64;0,21;2,0;6;229;47;-1129,31;28;2;3;0;76;4356;1;0,67;396,0;695,64;0,23;1,76;31;896;862;-2484,49;3;3;0;80;4541;2;1,0;378,42;695,64;0,22;1,84;22;699;508;-2710,35;80;4541;5153;3;14,16;1,0;4;3;0;99;5549;3;1,33;396,36;695,64;0,23;1,76;32;1004;1778;-3162,08;137;6;6;0;151;8260;4;1,0;413,0;695,64;0,21;1,68;48;1340;1391;-4517,25
1;KR_8016592182;16.1;Qiyana;Nunu;1767907331602;0;1;2;4;2,5;0,29;10222;17581;10103;9827;6,82;430,1;413,48;29;1,22;5;9;3;1817;3951;0;0,15;0,15;0;0;0;0;16;0;0;1;27;1778;0;0,0;355,6;430,1;0,21;1,21;-5;-1246;-423;-987,73;31;0;0;1;70;3596;0;0,0;326,91;430,1;0,19;1,32;-1;-1304;-275;-2173,0;0;0;1;78;4169;0;0,0;347,42;430,1;0,2;1,24;-3;-1069;-335;-2370,55;78;4169;4376;0;14,64;0,0;0;0;1;89;4729;0;0,0;337,79;430,1;0,2;1,27;-9;-1897;-1127;-2765,64;125;1;1;4;139;8737;1;5,0;436,85;430,1;0,23;0,98;5;-1491;-1201;-3950,92
1;KR_8016592182;16.1;Akali;Viktor;1767907331602;0;5;5;1;1,2;0,35;18122;23758;12808;8973;7,28;762,5;377,55;14;0,59;6;1;1;2566;2566;0;0,26;0,2;0;0;0;0;2;0;1;0;34;1600;0;0,0;320,0;762,5;0,19;2,38;-6;-240;-199;-1052,53;43;0;2;0;87;3913;0;0,0;355,73;762,5;0,21;2,14;-15;-248;-275;-2315,56;1;2;0;98;4261;0;0,5;355,08;762,5;0,21;2,15;-12;-147;-76;-2526,06;98;4261;6226;2;7,08;0,5;1;2;0;106;4878;2;0,5;348,43;762,5;0,21;2,19;-25;-552;-888;-2947,07;134;5;5;1;146;7900;2;1,2;395,0;762,5;0,2;1,93;-36;-652;-2360;-4210,1
1;KR_8016592182;16.1;KogMaw;Ezreal;1767907331602;0;5;13;0;0,38;0,29;18671;24714;11696;10528;7,53;785,6;442,97;19;0,8;9;0;0;6373;6373;0;0,27;0,2;0;0;0;0;9;1;1;0;23;1766;0;1,0;353,2;785,6;0,21;2,22;-11;-218;-164;-2703,16;27;3;5;0;59;3993;0;0,6;363,0;785,6;0,21;2,16;-36;-941;-391;-5946,94;3;5;0;68;4313;0;0,6;359,42;785,6;0,21;2,19;-38;-1345;-492;-6487,58;68;4313;4119;5;9,6;0,6;3;6;0;77;4750;0;0,5;339,29;785,6;0,2;2,32;-48;-2508;-1290;-7568,83;113;4;10;0;137;8389;6;0,4;419,45;785,6;0,22;1,87;-40;-2726;-958;-10812,62
1;KR_8016592182;16.1;Leona;Karma;1767907331602;0;0;4;6;1,5;0,35;4842;20696;13982;6360;1,39;203,73;267,6;86;3,62;28;16;0;1004;1004;0;0,07;0,17;0;0;0;0;42;0;0;1;9;1405;0;0,0;281,0;203,73;0,17;0,73;5;-19;-252;-883,8;9;0;1;1;16;2871;0;1,0;261,0;203,73;0,15;0,78;4;-353;-659;-1944,36;0;1;2;21;3148;0;2,0;262,33;203,73;0,15;0,78;7;-358;-500;-2121,12;21;3148;3039;1;43,44;2,0;0;2;3;22;3770;0;1,5;269,29;203,73;0,16;0,76;6;-225;-496;-2474,64;24;0;4;6;28;5416;0;1,5;270,8;203,73;0,14;0,75;8;-68;-854;-3535,21
1;KR_8016592182;16.1;Pantheon;Darius;1767907331602;1;7;6;4;1,83;0,33;21901;19320;9425;9000;5,47;921,5;378,68;17;0,72;5;3;0;2996;6012;0;0,22;0,21;0;1;0;0;20;0;0;1;18;1510;0;0,0;302,0;921,5;0,15;3,05;-6;-229;-47;1129,31;25;2;2;1;45;3460;1;1,5;314,55;921,5;0,17;2,93;-31;-896;-862;2484,49;2;3;1;58;3842;1;1,0;320,17;921,5;0,17;2,88;-22;-699;-508;2710,35;58;3842;4645;3;8,64;1,0;3;4;1;67;4545;1;1,0;324,64;921,5;0,16;2,84;-32;-1004;-1778;3162,08;91;5;6;2;103;6920;1;1,17;346,0;921,5;0,16;2,66;-48;-1340;-1391;4517,25
1;KR_8016592182;16.1;Nunu;Qiyana;1767907331602;1;11;2;8;9,5;0,58;14917;25092;17966;12755;6,94;627,64;536,68;43;1,81;12;3;3;1216;48597;0;0,15;0,28;1;0;0;1;31;3;0;0;32;3024;0;0,0;604,8;627,64;0,31;1,04;5;1246;423;987,73;40;4;0;1;71;4900;0;0,0;445,45;627,64;0,24;1,41;1;1304;275;2173,0;4;0;1;81;5238;0;0,0;436,5;627,64;0,23;1,44;3;1069;335;2370,55;81;5238;4711;0;21,72;0,0;5;0;1;98;6626;0;0,0;473,29;627,64;0,24;1,33;9;1897;1127;2765,64;121;9;2;4;134;10228;0;6,5;511,4;627,64;0,24;1,23;-5;1491;1201;3950,92
1;KR_8016592182;16.1;Viktor;Akali;1767907331602;1;6;3;7;4,33;0,39;23125;14739;13738;9771;8,42;973,0;411,12;40;1,68;16;7;4;2521;5552;0;0,23;0,16;0;0;0;0;14;0;0;1;40;1840;0;0,0;368,0;973,0;0,19;2,64;6;240;199;1052,53;49;2;0;1;102;4161;0;0,0;378,27;973,0;0,2;2,57;15;248;275;2315,56;2;1;1;110;4408;0;3,0;367,33;973,0;0,19;2,65;12;147;76;2526,06;110;4408;6302;1;20,16;3,0;2;1;2;131;5430;0;4,0;387,86;973,0;0,19;2,51;25;552;888;2947,07;161;6;2;5;182;8552;2;5,5;427,6;973,0;0,2;2,28;36;652;2360;4210,1
1;KR_8016592182;16.1;Ezreal;KogMaw;1767907331602;1;7;2;10;8,5;0,52;31520;16018;6218;13692;8,92;1326,23;576,1;20;0,84;9;1;1;16296;25749;0;0,31;0,18;0;0;1;0;4;0;0;1;34;1984;0;0,0;396,8;1326,23;0,2;3,34;11;218;164;2703,16;49;2;1;4;95;4934;1;6,0;448,55;1326,23;0,24;2,96;36;941;391;5946,94;2;1;4;106;5658;2;6,0;471,5;1326,23;0,25;2,81;38;1345;492;6487,58;106;5658;4611;1;10,08;6,0;2;1;5;125;7258;4;7,0;518,43;1326,23;0,26;2,56;48;2508;1290;7568,83;149;5;2;9;177;11115;5;7,0;555,75;1326,23;0,26;2,39;40;2726;958;10812,62
1;KR_8016592182;16.1;Karma;Leona;1767907331602;1;2;4;9;2,75;0,33;9043;15410;7123;6967;0,88;380,49;293,14;78;3,28;32;5;6;1543;3032;0;0,09;0,17;0;0;0;1;30;0;1;0;4;1424;0;0,0;284,8;380,49;0,15;1,34;-5;19;252;883,8;4;1;2;4;12;3224;0;2,5;293,09;380,49;0,16;1,3;-4;353;659;1944,36;1;2;4;14;3506;0;2,5;292,17;380,49;0,15;1,3;-7;358;500;2121,12;14;3506;3539;2;39,36;2,5;1;2;5;16;3995;0;3,0;285,36;380,49;0,14;1,33;-6;225;496;2474,64;20;1;4;8;20;5484;0;2,25;274,2;380,49;0,13;1,39;-8;68;854;3535,21
1;KR_8015050797;16.1;Yone;Rumble;1767847648265;1;3;7;1;0,57;0,1;14536;27622;24078;10187;7,62;535,07;374,98;30;1,1;9;5;1;9134;9608;0;0,12;0,2;0;0;1;0;17;0;1;1;30;1682;0;1,0;336,4;535,07;0,18;1,59;2;-174;-24;-2351,78;37;0;4;1;64;3062;0;0,25;278,36;535,07;0,15;1,92;-25;-1911;-1412;-5173,92;0;4;1;72;3363;0;0,25;280,25;535,07;0,15;1,91;-31;-2014;-2167;-5644,27;72;3363;5441;4;13,2;0,25;0;4;1;83;4062;0;0,25;290,14;535,07;0,16;1,84;-35;-1943;-2213;-6584,99;123;0;5;1;150;6721;2;0,2;336,05;535,07;0,16;1,59;-12;-1352;-1345;-9407,12
1;KR_8015050797;16.1;Sylas;Rengar;1767847648265;1;13;3;6;6,33;0,45;27247;36333;24557;15453;8,02;1002,96;568,82;35;1,29;8;5;6;3807;34334;0;0,22;0,27;0;0;0;0;25;1;0;0;31;2347;0;0,0;469,4;1002,96;0,25;2,14;-2;-10;-54;704,36;39;2;2;0;83;4310;0;1,0;391,82;1002,96;0,22;2,56;0;-755;-340;1549,59;2;2;0;88;4761;0;1,0;396,75;1002,96;0,22;2,53;1;-547;6;1690,45;88;4761;4964;2;15,48;1,0;3;2;1;96;5846;0;2,0;417,57;1002,96;0,22;2,4;-8;-426;246;1972,2;137;5;2;3;155;9211;1;4,0;460,55;1002,96;0,22;2,18;9;5;924;2817,42
1;KR_8015050797;16.1;Vladimir;Zed;1767847648265;1;5;6;8;2,17;0,31;22449;34982;17319;11384;7,36;826,34;419,04;25;0,92;11;0;6;6708;6708;0;0,18;0,26;0;0;0;0;6;0;1;0;34;1732;0;0,0;346,4;826,34;0,19;2,39;7;-82;-20;733,62;44;0;1;1;91;3674;0;1,0;334,0;826,34;0,19;2,47;1;-308;-218;1613,96;0;1;1;99;4298;1;1,0;358,17;826,34;0,2;2,31;2;77;139;1760,68;99;4298;6097;1;11,04;1,0;1;1;1;114;5145;2;2,0;367,5;826,34;0,2;2,25;9;499;859;2054,14;136;2;3;5;147;7359;4;2,33;367,95;826,34;0,18;2,25;8;798;1460;2934,48
